;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29.09.2022;3169,87;3140,03;3139,72;;3139,61;3145,58;3206,29;3265,54;3292,97;3484,42;3715,87;3778,57;3546,50;3398,80;3491,86;3408,01;3557,49;3716,81;3781,50;3826,51;3767,79;3739,00;3592,66;3396,91;3355,36;29.09.2022;3460,74;;;;;;;
30.09.2022;3415,41;3245,47;3221,18;;3208,61;3207,98;3213,01;3276,99;3555,30;3708,81;3652,58;3543,58;3312,90;2921,50;2640,77;2094,50;2045,60;2258,58;3077,62;2931,23;3162,75;3064,95;2015,03;1768,54;991,60;30.09.2022;2897,27;;;;;;;
01.10.2022;834,28;692,02;544,17;;233,80;184,03;174,22;170,32;259,53;489,01;796,00;1195,48;1162,05;979,50;805,81;720,07;728,09;759,94;1499,73;1842,68;2130,58;1961,95;1576,92;1200,23;842,93;01.10.2022;907,64;;;;;;;
02.10.2022;708,74;703,21;639,48;;680,34;649,90;653,63;652,03;1277,36;933,68;2127,62;2328,93;2332,65;2535,77;2873,60;2541,63;2245,51;1074,02;2204,12;2979,26;3316,77;3184,19;2530,77;1786,60;1653,81;02.10.2022;1775,57;;;;;;;
03.10.2022;1947,26;1799,05;1716,05;;1004,54;1045,51;1404,61;2127,08;3051,83;3235,69;2759,64;2127,30;1567,62;1267,14;1375,89;1543,68;1961,10;2382,88;3324,85;3670,77;3737,59;3648,63;3264,74;3190,68;2978,51;03.10.2022;2338,86;;;;;;;
04.10.2022;2117,67;1935,99;1930,37;;1739,47;1926,66;2025,61;2522,87;2992,91;3084,34;3033,27;2663,13;2234,62;1715,21;1596,35;1483,85;1526,33;1878,25;2119,15;2360,90;2120,10;1785,66;1593,07;1618,49;1416,37;04.10.2022;2059,19;;;;;;;
05.10.2022;458,42;874,34;567,75;;483,08;440,48;424,32;979,48;1565,07;1632,11;1100,35;1008,02;575,41;408,58;246,99;180,16;204,39;376,89;269,55;211,84;167,78;115,84;183,72;218,56;20,46;05.10.2022;529,73;;;;;;;
06.10.2022;10,05;4,19;0,94;;0,84;0,73;6,07;217,21;536,74;627,96;452,85;401,75;93,63;59,49;45,98;42,21;156,05;191,76;255,75;428,56;470,34;466,05;429,50;379,02;279,11;06.10.2022;231,53;;;;;;;
07.10.2022;177,19;50,69;14,08;;4,69;1,04;8,45;62,05;521,46;534,60;506,97;416,23;220,58;146,64;147,57;209,94;193,36;248,42;353,66;542,01;520,94;406,32;520,84;533,87;520,52;07.10.2022;285,92;;;;;;;
08.10.2022;468,27;472,25;489,65;;491,54;491,22;494,89;500,97;642,56;714,46;714,77;550,12;479,17;383,27;366,82;313,79;313,47;439,24;475,92;549,81;500,03;483,47;487,97;600,22;657,97;08.10.2022;503,41;;;;;;;
09.10.2022;1018,38;1014,51;1022,35;;1027,05;1027,67;1022,35;1027,15;940,98;985,89;1044,28;1012,63;915,91;608,21;522,24;571,86;841,96;1005,74;1033,42;1039,27;1043,03;1005,63;961,45;940,04;627,22;09.10.2022;927,47;;;;;;;
10.10.2022;723,73;717,36;695,53;;717,56;816,37;1025,79;1334,44;1625,64;1737,72;1788,27;1670,24;1614,68;1361,39;1329,43;1330,37;1413,40;1604,86;1655,62;1686,22;1626,79;1605,17;1601,73;1576,03;1263,10;10.10.2022;1355,06;;;;;;;
11.10.2022;1252,14;1199,37;1114,63;;1135,74;1241,79;1354,67;1626,58;1831,33;1897,55;2100,76;2178,46;2149,49;1874,38;1840,23;1823,88;1817,06;1856,89;1897,55;1942,87;1893,41;1855,65;1839,09;1691,66;1582,60;11.10.2022;1708,24;;;;;;;
12.10.2022;1550,24;1526,34;1529,68;;1531,56;1540,64;1670,93;1884,85;2095,22;2130,29;2189,80;2335,96;2110,56;2012,74;1951,35;1926,40;1941,43;1935,17;2122,57;2139,59;2109,62;1919,51;1832,02;1722,19;1591,38;12.10.2022;1887,50;;;;;;;
13.10.2022;1793,02;1681,09;1695,38;;1765,17;1773,20;1878,66;2165,54;2511,98;2695,89;2685,98;2663,55;2649,05;2609,20;2577,60;2456,90;2363,95;2346,84;2617,34;2707,47;2681,50;2634,97;2464,83;2206,22;2005,31;13.10.2022;2317,94;;;;;;;
14.10.2022;2088,34;1972,86;1972,76;;2003,18;1975,46;1992,28;2002,77;2282,94;2314,82;2671,43;2682,96;2585,97;2272,04;2210,25;2076,81;1881,68;2019,80;2131,85;2458,75;2484,61;2249,09;2054,79;2031,33;1888,43;14.10.2022;2179,38;;;;;;;
15.10.2022;1920,21;1738,81;1643,83;;1492,65;1442,73;1375,29;1483,98;1593,20;1864,93;1991,88;1850,19;1605,36;1538,95;1447,79;1264,12;1274,43;1417,67;1693,23;1850,80;1904,64;1579,27;1432,94;1444,59;1369,82;15.10.2022;1592,55;;;;;;;
16.10.2022;818,36;724,50;704,09;;740,86;844,16;806,13;761,90;810,38;932,53;907,04;803,65;898,86;1140,56;1179,73;1135,80;1001,43;1203,55;1310,68;1816,06;1959,75;1812,64;1501,83;1408,79;1393,98;16.10.2022;1109,05;;;;;;;
17.10.2022;1371,91;1220,75;1094,56;;928,70;892,44;1123,47;1339,38;1592,58;1831,28;1618,90;1371,91;1378,44;1253,49;1257,74;1318,04;1465,88;1736,38;1855,22;1862,05;1875,21;1905,46;1658,27;1636,30;1458,94;17.10.2022;1460,30;;;;;;;
18.10.2022;1416,51;1358,30;1404,72;;1400,48;1400,90;1441,53;1502,33;1814,58;2242,22;2041,53;1935,14;1803,52;1344,55;1432,54;1261,52;1398,21;1591,35;1890,68;2030,88;1957,58;1897,81;1663,31;1636,02;1542,13;18.10.2022;1642,01;;;;;;;
19.10.2022;1324,75;1259,93;1222,02;;1259,31;1340,43;1495,72;1629,29;1925,73;2073,23;2025,97;1889,07;1754,45;1547,44;1502,36;1444,40;1533,42;1712,49;1869,54;1835,57;1752,89;1633,55;1515,97;1491,14;1330,04;19.10.2022;1598,70;;;;;;;
20.10.2022;1284,38;1162,05;804,32;;790,08;747,99;1133,68;1516,67;1735,24;1875,13;1742,41;1739,91;1610,31;1379,89;1349,86;1351,94;1396,00;1501,91;1705,41;1789,38;1836,36;1597,63;1424,90;1336,76;1249,88;20.10.2022;1419,25;;;;;;;
21.10.2022;1329,07;1211,34;1177,05;;1140,48;1201,47;1348,71;1558,81;1798,10;1938,90;1959,57;1829,80;1791,77;1687,96;1658,76;1629,57;1597,88;1644,32;1737,32;1762,88;1615,75;1501,55;1524,52;1541,35;1444,93;21.10.2022;1567,99;;;;;;;
22.10.2022;1491,90;1342,84;1305,13;;1340,13;1342,63;1364,51;1353,36;1425,24;1467,01;1480,34;1458,47;1378,67;1345,23;1262,21;1196,38;1216,69;1414,30;1613,16;1808,06;1849,52;1651,07;1461,17;1455,65;1379,40;22.10.2022;1433,46;;;;;;;
23.10.2022;1185,07;1061,79;999,63;;961,86;985,42;946,30;1120,01;1175,63;1260,41;1228,97;1029,10;999,01;893,89;816,58;839,41;856,12;952,73;1110,15;1199,19;1236,86;1100,60;933,32;862,55;785,86;23.10.2022;1022,52;;;;;;;
24.10.2022;564,41;532,45;406,99;;268,04;406,89;559,33;731,28;1106,62;1267,05;1201,78;1127,69;1160,06;1030,45;1081,09;730,35;815,54;883,51;1141,28;1238,41;1307,42;1110,88;926,89;917,45;835,99;24.10.2022;889,66;;;;;;;
25.10.2022;610,31;542,37;605,53;;602,41;722,61;757,61;925,18;1211,58;1315,77;1310,68;1132,63;1070,92;1001,84;843,84;857,44;1036,12;1200,88;1547,85;1776,70;1842,66;1540,26;1312,86;1214,59;1162,65;25.10.2022;1089,39;;;;;;;
26.10.2022;986,88;942,94;913,26;;896,81;976,05;1089,77;1292,00;1567,01;1635,64;1515,68;1388,22;1234,83;1171,41;1207,23;1234,31;1300,74;1442,78;1444,03;1408,63;1405,19;1288,04;1117,36;995,63;911,07;26.10.2022;1223,56;;;;;;;
27.10.2022;922,48;964,64;985,05;;963,61;987,01;1097,85;1244,51;1335,46;1392,53;1352,13;1307,28;1193,55;1083,55;1014,36;1063,25;1202,77;1288,33;1248,76;1265,75;1279,42;1253,22;1283,36;1187,13;1017,16;27.10.2022;1163,88;;;;;;;
28.10.2022;911,45;914,65;911,45;;910,00;922,09;1001,89;1066,80;1186,70;1221,12;1235,80;1116,00;1053,78;1003,13;892,22;925,19;965,19;1058,94;1087,16;1178,84;1247,99;1117,76;1023,70;945,04;858,83;28.10.2022;1031,49;;;;;;;
29.10.2022;927,91;922,47;899,07;;897,94;878,55;861,92;908,82;1007,54;1142,28;1085,64;984,55;892,81;870,75;835,96;867,26;923,19;1094,26;1206,63;1391,25;1374,62;1206,22;1097,95;1036,69;971,42;29.10.2022;1011,90;;;;;;;
30.10.2022;1030,94;1009,40;1006,71;1003,41;984,24;985,68;990,94;1008,88;1099,41;1132,30;1052,60;1030,02;1031,36;1031,05;1058,16;1101,16;1253,96;1397,58;1558,53;1700,51;1646,79;1472,34;1388,30;1268,81;1091,57;30.10.2022;1173,39;;;;;;;
31.10.2022;1292,62;1189,83;1162,09;;1144,98;1149,62;1235,92;1446,77;1662,36;1675,35;1534,71;1435,11;1421,09;1421,20;1461,30;1551,83;1686,79;1722,05;1813,92;1821,34;1680,09;1471,51;1369,33;1203,95;1038,57;31.10.2022;1441,35;;;;;;;
01.11.2022;858,06;814,14;586,72;;392,79;411,56;563,21;618,06;863,42;902,39;726,62;612,49;520,94;411,56;439,29;778,89;824,76;924,87;1152,09;1254,98;1051,99;895,69;758,78;740,12;294,75;01.11.2022;724,92;;;;;;;
02.11.2022;559,49;255,40;182,66;;159,94;211,90;315,50;712,10;990,11;989,40;773,53;545,84;447,63;460,78;560,41;751,93;913,30;996,74;1417,78;1386,20;1033,00;937,45;826,40;875,20;779,03;02.11.2022;711,74;;;;;;;
03.11.2022;684,70;474,63;398,94;;411,85;434,99;527,48;778,42;893,13;860,67;920,58;934,41;1050,46;1030,69;1094,50;1095,52;1054,14;1105,46;1186,68;1097,47;982,04;953,15;945,37;983,57;860,26;03.11.2022;864,96;;;;;;;
04.11.2022;413,64;491,56;479,45;;482,87;495,70;511,12;707,33;969,67;1037,97;987,36;931,17;855,52;727,10;721,92;723,68;729,17;725,34;879,63;895,16;828,82;745,31;724,30;696,77;679,70;04.11.2022;726,68;;;;;;;
05.11.2022;433,68;428,85;402,79;;370,05;371,08;478,93;358,56;410,89;474,11;525,32;578,99;580,53;585,04;567,60;519,67;542,45;574,57;602,69;571,80;483,75;340,70;351,99;307,04;272,66;05.11.2022;463,91;;;;;;;
06.11.2022;267,07;235,40;239,81;;215,11;246,16;269,53;306,73;310,83;371,81;446,00;529,94;501,14;513,95;391,79;373,45;378,26;401,42;513,13;510,98;427,05;367,09;278,24;282,75;203,43;06.11.2022;357,54;;;;;;;
07.11.2022;156,59;130,97;60,77;;50,52;131,59;209,78;373,04;538,85;586,61;582,41;578,51;542,44;514,67;495,71;532,40;575,44;615,20;631,50;588,46;547,97;547,77;510,36;535,16;481,87;07.11.2022;438,27;;;;;;;
08.11.2022;423,53;297,60;283,38;;268,13;307,62;350,39;615,04;685,42;787,52;685,83;665,99;642,56;626,91;621,08;619,03;622,92;653,71;670,49;612,99;452,07;402,25;349,67;340,26;276,32;08.11.2022;510,86;;;;;;;
09.11.2022;334,41;270,18;187,24;;179,64;199,68;214,27;311,49;432,65;487,94;485,78;485,17;474,48;459,17;444,88;453,20;494,31;624,31;636,34;620,20;468,93;485,17;495,75;495,34;475,51;09.11.2022;425,67;;;;;;;
10.11.2022;284,94;268,52;266,04;;244,56;229,07;246,73;299,71;369,32;454,63;383,36;364,77;343,81;342,47;330,18;319,44;304,67;312,21;300,54;231,96;174,74;164,52;141,70;120,63;77,66;10.11.2022;274,01;;;;;;;
11.11.2022;9,85;3,01;0,83;;0,73;0,41;0,93;8,61;20,01;30,69;30,27;30,59;30,48;25,09;21,46;25,19;28,62;50,70;63,87;47,38;23,74;10,26;9,43;4,15;2,90;11.11.2022;19,97;;;;;;;
12.11.2022;0,82;1,85;2,26;;2,77;3,39;4,01;4,52;6,68;4,11;8,12;10,17;16,95;15,21;17,57;19,83;21,06;46,03;76,96;62,37;97,61;60,83;48,29;20,14;17,57;12.11.2022;23,71;;;;;;;
13.11.2022;106,27;119,60;134,05;;149,83;167,35;177,19;200,87;229,05;263,18;332,76;372,01;382,05;320,36;329,48;344,85;363,61;378,47;363,51;319,95;309,39;206,81;307,14;288,28;204,45;13.11.2022;265,44;;;;;;;
14.11.2022;271,78;262,36;257,03;;256,82;258,15;256,82;383,39;765,03;793,42;801,11;796,49;788,71;802,13;787,48;790,65;770,98;787,48;779,38;610,90;424,79;431,76;410,24;219,11;177,29;14.11.2022;536,80;;;;;;;
15.11.2022;287,09;260,90;222,85;;195,52;208,41;245,02;179,85;738,36;916,96;981,41;1030,29;952,23;895,62;840,86;829,31;682,67;579,13;824,77;447,96;287,09;241,51;188,61;183,97;160,97;15.11.2022;515,89;;;;;;;
16.11.2022;196,07;185,09;178,26;;177,12;179,09;191,00;234,40;296,75;354,55;299,44;323,79;338,91;305,14;292,30;306,28;304,62;325,13;517,37;414,62;258,53;263,61;251,59;244,24;208,30;16.11.2022;276,93;;;;;;;
17.11.2022;376,99;247,94;175,90;;111,12;75,25;182,85;438,04;636,54;889,97;749,21;627,73;615,81;594,14;597,15;600,57;641,20;664,11;775,12;627,73;516,61;458,36;390,05;414,20;332,11;17.11.2022;489,11;;;;;;;
18.11.2022;826,47;786,09;750,63;;731,64;830,98;895,18;1059,86;1274,06;1405,18;1373,92;1251,19;1158,25;1129,51;1112,52;1129,20;1231,89;1393,43;1548,15;1608,25;1258,53;1148,29;1152,80;1130,88;1102,24;18.11.2022;1137,05;;;;;;;
19.11.2022;1280,03;1222,03;1258,00;;1257,69;1258,11;1275,10;1293,45;1526,28;1632,52;1728,38;1796,76;1886,64;1885,28;1916,21;1920,31;1918,84;2038,19;2052,03;2049,83;1996,03;1827,17;1727,86;1628,75;1728,38;19.11.2022;1670,99;;;;;;;
20.11.2022;1791,50;1653,83;1570,79;;1500,80;1471,11;1471,43;1470,90;1483,85;1463,12;1467,22;1543,21;1595,10;1578,47;1632,89;1632,78;1695,93;1764,24;1828,76;1965,59;1811,50;1750,56;1661,41;1643,10;1632,89;20.11.2022;1628,37;;;;;;;
21.11.2022;1431,54;1431,75;1524,69;;1478,59;1578,79;1631,73;1762,56;2199,46;3069,16;3142,84;2827,08;2530,80;2220,72;2217,25;2203,15;2182,20;2308,71;2625,73;2718,46;2099,58;2094,84;1842,97;1630,26;1538,27;21.11.2022;2095,46;;;;;;;
22.11.2022;1282,75;1180,50;1049,48;;888,13;952,27;1099,77;1506,88;1886,07;2051,20;2164,37;2181,80;2284,68;2170,46;2168,46;2169,83;2290,24;2161,54;2174,03;2034,41;1902,13;1639,58;1607,98;1573,86;1443,68;22.11.2022;1744,34;;;;;;;
23.11.2022;1330,84;1292,72;1252,94;;1205,12;1189,14;1255,86;1444,13;1495,20;1628,75;1729,93;1751,44;1690,88;1649,11;1633,87;1647,13;1730,04;1714,27;1764,50;1722,10;1569,54;1461,57;1306,40;1309,22;1188,10;23.11.2022;1498,45;;;;;;;
24.11.2022;1424,30;1280,88;1228,57;;1183,95;1268,94;1544,28;1746,96;1667,47;1828,22;2046,79;1984,10;1858,11;1829,68;1795,84;1837,88;1865,79;1868,91;1941,14;1997,18;1876,38;1817,74;1815,98;1868,39;1746,24;24.11.2022;1721,82;;;;;;;
25.11.2022;1844,40;1761,56;1636,26;;1523,49;1575,58;1782,58;1812,09;1946,09;2037,53;2349,95;2341,36;2205,29;2029,14;2048,40;2059,59;2080,92;2014,85;2066,11;2282,64;2274,26;2180,02;2233,97;2027,28;1966,70;25.11.2022;2003,34;;;;;;;
26.11.2022;2122,15;2045,18;1977,49;;1876,41;1805,52;1761,63;1713,61;1876,51;1949,05;2074,65;2163,06;2143,17;2067,65;1989,34;1978,21;1919,17;2007,99;2099,59;2139,36;2029,32;1977,90;1876,72;1759,67;1692,18;26.11.2022;1960,23;;;;;;;
27.11.2022;1461,10;1368,01;1260,66;;1027,04;1027,04;1091,51;1291,55;1369,25;1399,83;1518,97;1548,00;1648,33;1609,68;1568,87;1623,53;1632,52;1712,29;1803,11;1806,21;1686,35;1574,76;1352,61;1377,93;1290,93;27.11.2022;1460,42;;;;;;;
28.11.2022;1303,12;1306,12;1278,53;;1235,55;1202,17;1240,71;1519,07;1880,50;2108,64;2136,64;2355,37;2409,41;2400,94;2400,63;2400,32;2406,42;2462,73;2507,98;2419,43;2270,75;2090,24;1964,50;1835,34;1737,29;28.11.2022;1953,02;;;;;;;
29.11.2022;2176,13;2127,04;2178,93;;2177,27;2178,83;2304,42;2550,20;3897,34;4470,17;4474,22;4480,03;4376,55;4200,21;4262,69;4484,91;4528,30;4626,90;5039,90;4886,39;4660,12;4018,88;3364,77;2990,60;2560,69;29.11.2022;3625,65;;;;;;;
30.11.2022;2772,72;2680,14;2645,84;;2611,12;2676,73;2716,82;2824,28;3835,83;3874,06;4640,73;4747,99;3865,18;3836,35;3788,51;3836,56;3824,98;4779,71;5041,64;4958,05;4647,14;3779,83;3313,42;3063,38;2744,00;30.11.2022;3646,04;;;;;;;
01.12.2022;2789,17;2749,74;2774,48;;2734,54;2705,68;2808,06;2893,60;3731,15;4127,53;4294,30;3787,32;3616,95;3613,87;3677,85;3791,22;4095,49;4113,36;4811,86;3823,77;3737,82;3770,27;3407,36;3031,52;3029,87;01.12.2022;3496,53;;;;;;;
02.12.2022;3027,72;2925,22;2967,92;;2966,28;2980,93;2996,39;2970,68;3660,67;4309,08;4004,64;4130,59;3835,47;4008,43;3722,42;3142,93;2863,67;2885,90;3589,71;3225,67;3045,34;2585,24;2845,04;2764,65;2542,64;02.12.2022;3249,88;;;;;;;
03.12.2022;2384,61;2359,17;2319,15;;2257,80;2309,41;2435,70;2505,77;2515,72;2554,30;2748,61;2964,47;3009,92;2880,86;2854,08;2870,29;2997,30;3077,53;3107,18;3016,59;2821,87;2714,35;2700,09;2637,40;2475,30;03.12.2022;2688,23;;;;;;;
04.12.2022;2376,43;2265,39;2381,48;;2170,31;2157,13;2200,80;2182,78;2304,43;2629,84;2882,93;3001,81;3060,11;3042,91;3009,74;3055,06;3073,60;3243,05;3467,82;3043,01;3014,48;2689,27;2780,85;2654,04;2473,78;04.12.2022;2715,04;;;;;;;
05.12.2022;2180,92;2078,12;1943,69;;1931,33;1886,52;2517,35;2716,16;2879,84;2886,85;3000,78;3130,98;3289,72;3237,70;3200,72;3360,07;3232,44;3289,82;3595,14;4048,38;3289,72;3168,06;3120,58;2970,18;2832,15;05.12.2022;2907,80;;;;;;;
06.12.2022;2786,05;2773,26;2759,32;;2758,50;2781,31;2846,84;3085,98;3307,88;4156,17;4595,33;4128,09;4468,07;3341,94;3678,41;4127,89;3934,27;4615,76;3584,49;4151,83;3354,02;3101,88;3089,80;3048,00;2757,15;06.12.2022;3468,01;;;;;;;
07.12.2022;2766,19;2510,79;2200,07;;2152,92;2478,38;2711,93;2947,37;3223,17;3882,96;3509,41;3301,58;3264,77;3202,78;3282,55;4133,87;4424,40;4600,04;4256,08;4052,22;3934,50;4141,61;3292,17;3068,54;2848,05;07.12.2022;3341,10;;;;;;;
08.12.2022;3123,09;2965,31;2847,97;;2850,51;2909,44;3149,38;3267,98;4084,87;4588,21;4656,54;4592,54;4566,35;4589,48;4587,36;4646,51;4676,60;4737,33;5098,51;4699,94;4646,29;4440,46;3613,75;3359,86;3068,59;08.12.2022;3990,29;;;;;;;
09.12.2022;3333,65;3127,13;3085,84;;3046,03;3102,69;3248,45;3519,43;4627,24;4850,19;4854,40;4809,96;4950,87;4899,58;4796,37;4862,09;4836,29;4846,19;5183,20;4871,57;4607,65;4490,22;3812,20;3474,56;3250,35;09.12.2022;4186,92;;;;;;;
10.12.2022;3191,09;3124,90;2975,78;;2938,57;2916,44;2938,47;3026,89;3207,00;3543,40;4041,68;4282,29;4211,36;4061,29;3843,02;3850,72;4018,50;4295,14;4594,77;4520,99;4296,52;3688,10;3331,68;3209,11;3006,55;10.12.2022;3629,76;;;;;;;
11.12.2022;3180,15;3098,05;3048,11;;2883,47;2840,09;2848,76;2972,98;2959,76;3017,53;3282,68;3354,95;3546,46;3564,98;3374,10;3375,37;3470,28;3707,39;4244,05;4409,21;4231,77;3936,78;3445,31;3327,12;3146,40;11.12.2022;3386,07;;;;;;;
12.12.2022;2964,52;2862,52;2834,69;;2804,32;2765,39;2929,81;3855,84;5305,62;5630,34;5280,65;5193,14;5112,41;5033,69;4960,15;5198,96;5504,01;5738,48;6042,04;5727,79;5219,49;5013,06;4192,31;3679,57;3217,82;12.12.2022;4461,11;;;;;;;
13.12.2022;3137,11;2950,58;2921,62;;2836,64;2891,07;3243,65;3771,24;5117,48;5867,54;5678,04;5316,59;5184,06;4954,40;5348,09;5672,02;5839,96;6066,76;7028,30;6115,70;5362,78;4643,37;3739,11;3392,88;2991,79;13.12.2022;4586,28;;;;;;;
14.12.2022;2845,97;2831,11;2812,47;;2899,77;2877,79;3155,49;3737,06;5024,33;5488,35;5790,54;5744,38;5773,17;5324,01;5228,45;5223,11;5360,86;5527,92;5984,29;5649,55;5280,16;4948,76;4023,34;3567,49;3268,96;14.12.2022;4515,31;;;;;;;
15.12.2022;3017,70;2906,63;2837,91;;2738,04;2790,67;2880,26;3181,93;3817,85;4929,22;4925,49;4773,51;4533,82;4089,52;3988,72;4577,31;4727,01;4888,95;5039,88;5038,95;4883,96;4456,48;3698,89;3385,08;3078,64;15.12.2022;3966,10;;;;;;;
16.12.2022;2985,72;2900,45;2826,41;;2765,05;2806,34;2986,35;3408,04;4634,21;5487,99;5672,05;5487,99;5461,16;4960,43;4717,61;4703,47;4687,14;4822,33;5088,86;4939,43;4713,97;3964,71;3376,84;3106,15;2818,61;16.12.2022;4138,39;;;;;;;
17.12.2022;2887,27;2660,19;2552,64;;2445,93;2401,29;2400,77;2414,74;2531,85;2541,51;2593,71;2625,74;2644,23;2633,72;2583,21;2625,43;2656,73;2802,82;2765,75;2638,45;2541,72;2427,34;2415,58;2210,88;2114,04;17.12.2022;2546,48;;;;;;;
18.12.2022;1900,63;1826,04;1839,68;;1859,40;1862,86;1832,44;1824,47;1920,35;2221,94;2264,95;2356,11;2334,82;2044,34;2354,33;2407,51;2516,19;2450,21;2407,20;2314,68;2185,02;1806,53;1765,41;1662,71;1577,32;18.12.2022;2063,96;;;;;;;
19.12.2022;1605,64;1535,77;1444,82;;1224,53;1012,52;1243,20;1839,57;2517,98;2618,05;2610,50;2610,50;2591,62;2608,93;2578,51;2616,59;2610,08;2612,28;2610,50;2610,50;2382,44;2095,22;1890,66;1796,88;1488,67;19.12.2022;2114,83;;;;;;;
20.12.2022;1429,75;1269,91;1296,06;;1029,20;1028,89;1374,61;1692,72;2097,05;2346,16;2435,01;2383,44;2422,30;2376,09;2343,43;2463,15;2433,64;2462,21;2476,70;2462,00;2415,47;2396,99;2391,84;2235,89;1997,07;20.12.2022;2052,48;;;;;;;
21.12.2022;1968,46;1888,91;1877,99;;1815,12;1806,41;1889,01;2258,56;2539,01;2564,72;2531,56;2560,00;2525,89;2430,27;2373,49;2465,85;2403,09;2359,32;2537,33;2466,38;2370,03;2216,58;2035,43;1894,15;1814,18;21.12.2022;2232,99;;;;;;;
22.12.2022;1706,96;1567,19;1508,99;;1446,61;1486,04;1682,66;1917,76;2287,73;2296,18;2312,35;2346,14;2340,62;2336,86;2261,55;2224,73;2194,48;2223,69;2234,12;2285,65;2241,94;2047,00;1941,96;1840,26;1740,23;22.12.2022;2019,65;;;;;;;
23.12.2022;1598,72;1592,17;1568,99;;1480,63;1512,65;1595,29;1761,52;1966,72;2185,86;2242,93;2267,36;2260,81;2255,51;2305,82;2275,68;2216,53;2236,80;2155,92;2132,74;2062,88;1885,12;1679,91;1612,55;1536,77;23.12.2022;1932,91;;;;;;;
24.12.2022;1495,90;1368,19;1224,15;;1128,89;1050,59;1063,67;1143,33;1193,58;1341,71;1572,63;1623,30;1599,64;1586,97;1603,41;1642,35;1716,15;1756,77;1762,11;1623,82;1517,99;1400,85;1296,38;1260,68;1196,72;24.12.2022;1423,74;;;;;;;
25.12.2022;1299,53;1212,43;1152,34;;983,58;963,27;988,71;1121,87;1058,85;1242,27;1256,92;1399,51;1502,01;1502,95;1471,65;1492,38;1445,79;1466,52;1496,67;1507,03;1502,22;1418,78;1294,09;1205,10;1081,57;25.12.2022;1294,42;;;;;;;
26.12.2022;934,27;802,35;617,68;;617,99;739,44;712,63;941,49;972,90;996,77;1045,97;1046,50;1110,57;1152,34;1216,93;1306,55;1421,92;1465,68;1535,40;1502,22;1465,16;1410,09;1368,53;1245,83;1184,06;26.12.2022;1117,22;;;;;;;
27.12.2022;1099,57;1180,92;1176,94;;1167,31;1212,64;1281,11;1379,73;1465,05;1468,51;1478,66;1490,28;1494,05;1514,05;1484,73;1502,64;1548,49;1594,24;1704,48;1765,93;1695,48;1573,41;1412,39;1187,93;1046,81;27.12.2022;1413,56;;;;;;;
28.12.2022;1061,12;980,34;943,62;;840,82;922,96;905,23;1036,26;1154,90;1286,25;1383,81;1448,74;1467,63;1467,94;1465,11;1453,99;1419,37;1472,66;1433,01;1408,98;1360,52;1259,81;1200,96;1099,20;838,30;28.12.2022;1221,31;;;;;;;
29.12.2022;720,49;523,74;309,23;;202,49;304,00;523,12;720,80;993,97;1026,69;1071,74;1144,71;1177,54;1159,03;1202,84;1183,50;1187,99;1248,94;1295,77;1322,22;1296,71;1273,61;1152,87;1086,27;978,60;29.12.2022;962,79;;;;;;;
30.12.2022;948,77;861,79;622,04;;621,09;609,18;736,22;948,03;974,60;1105,01;1181,24;1264,64;1271,59;1266,11;1264,74;1268,22;1289,62;1275,07;1198,85;1193,26;1102,27;1106,39;1118,62;852,40;18,66;30.12.2022;1004,10;;;;;;;
31.12.2022;619,03;849,20;919,93;;920,87;977,10;1021,35;1055,61;1073,48;1034,80;1183,94;1214,00;1258,98;1260,97;1289,88;1318,04;1366,18;1380,89;1376,06;1359,56;1318,36;1299,13;1272,64;1261,18;1260,97;31.12.2022;1162,17;;;;;;;
01.01.2023;1255,49;1145,12;1077,35;;971,82;869,75;837,35;817,04;697,30;851,13;986,23;1115,87;1223,51;1262,86;1285,48;1263,81;1270,12;1283,48;1285,38;1281,27;1273,28;1266,86;1258,44;1223,09;1214,77;01.01.2023;1125,70;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
